"block","plotID","plotName","tree_species_richness","mycorrhizal_type","composition","trapID","Acer pseudoplatanus (g)","Aesculus hippocastanum (g)","Betula pendula (g)","Carpinus betulus (g)","Fagus sylvatica (g)","Fraxinus excelsior (g)","Prunus avium (g)","Quercus petraea (g)","Sorbus aucuparia (g)","Tilia platyphyllos (g)","other (g)","trap_condition","month","div","blk","myc","sr","sr_myc","month1"
2,42,"42.AE4",4,"AMF+EMF","Fr|Pr|Fa|Qu","A",NA,NA,NA,NA,0,3.95,4.1,0.8,NA,NA,0.05,"ok","September","4","2","AM + EM",4,"4_AM + EM","September"
2,42,"42.AE4",4,"AMF+EMF","Fr|Pr|Fa|Qu","B",NA,NA,NA,NA,0,9.89,11.17,0,NA,NA,0.19,"ok","September","4","2","AM + EM",4,"4_AM + EM","September"
2,42,"42.AE4",4,"AMF+EMF","Fr|Pr|Fa|Qu","C",NA,NA,NA,NA,0,2.09,4.19,0,NA,NA,2.36,"ok","September","4","2","AM + EM",4,"4_AM + EM","September"
2,42,"42.AE4",4,"AMF+EMF","Fr|Pr|Fa|Qu","A",NA,NA,NA,NA,0,34.69,30.4,5.06,NA,NA,0.65,"ok","October","4","2","AM + EM",4,"4_AM + EM","October"
2,42,"42.AE4",4,"AMF+EMF","Fr|Pr|Fa|Qu","B",NA,NA,NA,NA,0.16,39.87,32.16,0.28,NA,NA,1.1,"ok","October","4","2","AM + EM",4,"4_AM + EM","October"
2,42,"42.AE4",4,"AMF+EMF","Fr|Pr|Fa|Qu","C",NA,NA,NA,NA,0.06,74.04,39.86,0.31,NA,NA,4.5,"ok","October","4","2","AM + EM",4,"4_AM + EM","October"
2,42,"42.AE4",4,"AMF+EMF","Fr|Pr|Fa|Qu","A",NA,NA,NA,NA,0.99,27.61,30.31,9.94,NA,NA,5.96,"ok","November","4","2","AM + EM",4,"4_AM + EM","November"
2,42,"42.AE4",4,"AMF+EMF","Fr|Pr|Fa|Qu","B",NA,NA,NA,NA,3.42,25.03,47.59,1.52,NA,NA,10.8,"ok","November","4","2","AM + EM",4,"4_AM + EM","November"
2,42,"42.AE4",4,"AMF+EMF","Fr|Pr|Fa|Qu","C",NA,NA,NA,NA,1.31,12.73,38.23,0.47,NA,NA,22.62,"ok","November","4","2","AM + EM",4,"4_AM + EM","November"
2,42,"42.AE4",4,"AMF+EMF","Fr|Pr|Fa|Qu","A",NA,NA,NA,NA,0,0.039,0,0.951,NA,NA,0.303,"no_stone","December","4","2","AM + EM",4,"4_AM + EM","December"
2,42,"42.AE4",4,"AMF+EMF","Fr|Pr|Fa|Qu","B",NA,NA,NA,NA,0.048,0.191,0.021,3.01,NA,NA,0.242,"ok","December","4","2","AM + EM",4,"4_AM + EM","December"
2,42,"42.AE4",4,"AMF+EMF","Fr|Pr|Fa|Qu","C",NA,NA,NA,NA,0.085,0.008,0,0,NA,NA,0.185,"ok","December","4","2","AM + EM",4,"4_AM + EM","December"
2,42,"42.AE4",4,"AMF+EMF","Fr|Pr|Fa|Qu","A",NA,NA,NA,NA,0.181,0,0,0.61,NA,NA,0,"ok","January","4","2","AM + EM",4,"4_AM + EM","January"
2,42,"42.AE4",4,"AMF+EMF","Fr|Pr|Fa|Qu","B",NA,NA,NA,NA,0,0,0,0.136,NA,NA,0.036,"broken","January","4","2","AM + EM",4,"4_AM + EM","January"
2,42,"42.AE4",4,"AMF+EMF","Fr|Pr|Fa|Qu","C",NA,NA,NA,NA,0,0,0,0,NA,NA,0.062,"ok","January","4","2","AM + EM",4,"4_AM + EM","January"
2,42,"42.AE4",4,"AMF+EMF","Fr|Pr|Fa|Qu","A",NA,NA,NA,NA,0,0,0,0.244,NA,NA,NA,"ok","February","4","2","AM + EM",4,"4_AM + EM","February"
2,42,"42.AE4",4,"AMF+EMF","Fr|Pr|Fa|Qu","B",NA,NA,NA,NA,0.076,0,0,0,NA,NA,NA,"ok","February","4","2","AM + EM",4,"4_AM + EM","February"
2,42,"42.AE4",4,"AMF+EMF","Fr|Pr|Fa|Qu","C",NA,NA,NA,NA,0.037,0,0,0.062,NA,NA,NA,"ok","February","4","2","AM + EM",4,"4_AM + EM","February"
2,43,"43.E2",2,"EMF","Be|Ti","A",NA,NA,0.029,NA,NA,NA,NA,NA,NA,0,0.096,"ok","March","2","2","EM",2,"2_EM","March"
2,43,"43.E2",2,"EMF","Be|Ti","B",NA,NA,0,NA,NA,NA,NA,NA,NA,0,0.227,"ok","March","2","2","EM",2,"2_EM","March"
2,43,"43.E2",2,"EMF","Be|Ti","C",NA,NA,0,NA,NA,NA,NA,NA,NA,0,0.409,"ok","March","2","2","EM",2,"2_EM","March"
2,43,"43.E2",2,"EMF","Be|Ti","A",NA,NA,0.146,NA,NA,NA,NA,NA,NA,0,0.166,"ok","April","2","2","EM",2,"2_EM","April"
2,43,"43.E2",2,"EMF","Be|Ti","B",NA,NA,0.048,NA,NA,NA,NA,NA,NA,0,0.08,"ok","April","2","2","EM",2,"2_EM","April"
2,43,"43.E2",2,"EMF","Be|Ti","C",NA,NA,0.2,NA,NA,NA,NA,NA,NA,0,0.076,"ok","April","2","2","EM",2,"2_EM","April"
2,43,"43.E2",2,"EMF","Be|Ti","A",NA,NA,0.912,NA,NA,NA,NA,NA,NA,0,0,"ok","May","2","2","EM",2,"2_EM","May"
2,43,"43.E2",2,"EMF","Be|Ti","B",NA,NA,0.274,NA,NA,NA,NA,NA,NA,0.102,0,"ok","May","2","2","EM",2,"2_EM","May"
2,43,"43.E2",2,"EMF","Be|Ti","C",NA,NA,0.529,NA,NA,NA,NA,NA,NA,0.035,0,"ok","May","2","2","EM",2,"2_EM","May"
2,43,"43.E2",2,"EMF","Be|Ti","A",NA,NA,1.234,NA,NA,NA,NA,NA,NA,0,0,"ok","June","2","2","EM",2,"2_EM","June"
2,43,"43.E2",2,"EMF","Be|Ti","B",NA,NA,1.185,NA,NA,NA,NA,NA,NA,0,0.018,"ok","June","2","2","EM",2,"2_EM","June"
2,43,"43.E2",2,"EMF","Be|Ti","C",NA,NA,1.312,NA,NA,NA,NA,NA,NA,0.203,0,"ok","June","2","2","EM",2,"2_EM","June"
2,43,"43.E2",2,"EMF","Be|Ti","A",NA,NA,8.88,NA,NA,NA,NA,NA,NA,0.429,0.047,"ok","July","2","2","EM",2,"2_EM","July"
2,43,"43.E2",2,"EMF","Be|Ti","B",NA,NA,8.56,NA,NA,NA,NA,NA,NA,0.114,0.515,"ok","July","2","2","EM",2,"2_EM","July"
2,43,"43.E2",2,"EMF","Be|Ti","C",NA,NA,7.82,NA,NA,NA,NA,NA,NA,0.943,0.63,"ok","July","2","2","EM",2,"2_EM","July"
2,43,"43.E2",2,"EMF","Be|Ti","A",NA,NA,5.305,NA,NA,NA,NA,NA,NA,0.606,1.236,"ok","August","2","2","EM",2,"2_EM","August"
2,43,"43.E2",2,"EMF","Be|Ti","B",NA,NA,4.733,NA,NA,NA,NA,NA,NA,0.618,1.259,"ok","August","2","2","EM",2,"2_EM","August"
2,43,"43.E2",2,"EMF","Be|Ti","C",NA,NA,5.047,NA,NA,NA,NA,NA,NA,1.906,0.724,"ok","August","2","2","EM",2,"2_EM","August"
2,43,"43.E2",2,"EMF","Be|Ti","A",NA,NA,7.15,NA,NA,NA,NA,NA,NA,4.99,NA,"ok","September","2","2","EM",2,"2_EM","September"
2,43,"43.E2",2,"EMF","Be|Ti","B",NA,NA,7.82,NA,NA,NA,NA,NA,NA,3.42,NA,"ok","September","2","2","EM",2,"2_EM","September"
2,43,"43.E2",2,"EMF","Be|Ti","C",NA,NA,5.81,NA,NA,NA,NA,NA,NA,5.35,0.37,"ok","September","2","2","EM",2,"2_EM","September"
2,43,"43.E2",2,"EMF","Be|Ti","A",NA,NA,22.83,NA,NA,NA,NA,NA,NA,13.49,0.76,"ok","October","2","2","EM",2,"2_EM","October"
2,43,"43.E2",2,"EMF","Be|Ti","B",NA,NA,22.61,NA,NA,NA,NA,NA,NA,15.38,0.68,"ok","October","2","2","EM",2,"2_EM","October"
2,43,"43.E2",2,"EMF","Be|Ti","C",NA,NA,23.93,NA,NA,NA,NA,NA,NA,13.81,1.6,"ok","October","2","2","EM",2,"2_EM","October"
2,43,"43.E2",2,"EMF","Be|Ti","A",NA,NA,73.41,NA,NA,NA,NA,NA,NA,19.06,3.19,"ok","November","2","2","EM",2,"2_EM","November"
2,43,"43.E2",2,"EMF","Be|Ti","B",NA,NA,65.95,NA,NA,NA,NA,NA,NA,14,2.18,"ok","November","2","2","EM",2,"2_EM","November"
2,43,"43.E2",2,"EMF","Be|Ti","C",NA,NA,52.66,NA,NA,NA,NA,NA,NA,13.17,7.84,"ok","November","2","2","EM",2,"2_EM","November"
2,43,"43.E2",2,"EMF","Be|Ti","A",NA,NA,1.316,NA,NA,NA,NA,NA,NA,0,0.248,"ok","December","2","2","EM",2,"2_EM","December"
2,43,"43.E2",2,"EMF","Be|Ti","B",NA,NA,1.316,NA,NA,NA,NA,NA,NA,0,0.167,"ok","December","2","2","EM",2,"2_EM","December"
2,43,"43.E2",2,"EMF","Be|Ti","C",NA,NA,1.717,NA,NA,NA,NA,NA,NA,0.205,0.848,"ok","December","2","2","EM",2,"2_EM","December"
2,43,"43.E2",2,"EMF","Be|Ti","A",NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"ok","January","2","2","EM",2,"2_EM","January"
2,43,"43.E2",2,"EMF","Be|Ti","B",NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"ok","January","2","2","EM",2,"2_EM","January"
2,43,"43.E2",2,"EMF","Be|Ti","C",NA,NA,0.088,NA,NA,NA,NA,NA,NA,0,0.028,"ok","January","2","2","EM",2,"2_EM","January"
2,43,"43.E2",2,"EMF","Be|Ti","A",NA,NA,0,NA,NA,NA,NA,NA,NA,0,0.015,"ok","February","2","2","EM",2,"2_EM","February"
2,43,"43.E2",2,"EMF","Be|Ti","B",NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,"ok","February","2","2","EM",2,"2_EM","February"
2,43,"43.E2",2,"EMF","Be|Ti","C",NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,"ok","February","2","2","EM",2,"2_EM","February"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","A",NA,0,NA,NA,NA,0,0,NA,0,NA,0,"ok","March","4","2","AM",4,"4_AM","March"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","B",NA,0,NA,NA,NA,0,0,NA,0,NA,0,"ok","March","4","2","AM",4,"4_AM","March"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","C",NA,0,NA,NA,NA,0,0.072,NA,0,NA,0,"ok","March","4","2","AM",4,"4_AM","March"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","A",NA,NA,NA,NA,NA,0,0,NA,0,NA,0,"ok","April","4","2","AM",4,"4_AM","April"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","B",NA,NA,NA,NA,NA,0,0,NA,0,NA,0,"ok","April","4","2","AM",4,"4_AM","April"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","C",NA,NA,NA,NA,NA,0,0,NA,0,NA,0,"ok","April","4","2","AM",4,"4_AM","April"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","A",NA,0,NA,NA,NA,0,0.065,NA,0,NA,0,"ok","May","4","2","AM",4,"4_AM","May"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","B",NA,0,NA,NA,NA,0,0.075,NA,0,NA,0,"ok","May","4","2","AM",4,"4_AM","May"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","C",NA,0,NA,NA,NA,0,0.262,NA,0,NA,0,"ok","May","4","2","AM",4,"4_AM","May"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","A",NA,0,NA,NA,NA,0,2.085,NA,0.516,NA,0,"ok","June","4","2","AM",4,"4_AM","June"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","B",NA,0.275,NA,NA,NA,0.047,2.004,NA,0.264,NA,0,"ok","June","4","2","AM",4,"4_AM","June"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","C",NA,0.265,NA,NA,NA,0.072,0.406,NA,0.216,NA,0,"ok","June","4","2","AM",4,"4_AM","June"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","A",NA,1.829,NA,NA,NA,0.344,2.478,NA,0.531,NA,NA,"ok","July","4","2","AM",4,"4_AM","July"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","B",NA,0.907,NA,NA,NA,0.253,6.04,NA,0.595,NA,0.133,"ok","July","4","2","AM",4,"4_AM","July"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","C",NA,0.798,NA,NA,NA,0.337,0.808,NA,0.128,NA,0.107,"ok","July","4","2","AM",4,"4_AM","July"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","A",NA,5.482,NA,NA,NA,1.733,5.073,NA,0.276,NA,0.295,"ok","August","4","2","AM",4,"4_AM","August"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","B",NA,12.32,NA,NA,NA,0.29,5.449,NA,1.58,NA,0.46,"ok","August","4","2","AM",4,"4_AM","August"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","C",NA,2.445,NA,NA,NA,1.261,2.45,NA,1.235,NA,0.913,"ok","August","4","2","AM",4,"4_AM","August"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","A",NA,4.24,NA,NA,NA,15.87,5.56,NA,4.16,NA,NA,"ok","September","4","2","AM",4,"4_AM","September"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","B",NA,7.84,NA,NA,NA,21.62,5.76,NA,3.1,NA,NA,"ok","September","4","2","AM",4,"4_AM","September"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","C",NA,3.8,NA,NA,NA,7.74,5.16,NA,6.18,NA,0.14,"ok","September","4","2","AM",4,"4_AM","September"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","A",NA,2.21,NA,NA,NA,30.8,46.64,NA,4.02,NA,0.46,"ok","October","4","2","AM",4,"4_AM","October"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","B",NA,5.89,NA,NA,NA,42.41,52.95,NA,8.29,NA,1.45,"ok","October","4","2","AM",4,"4_AM","October"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","C",NA,0.81,NA,NA,NA,59.33,34.88,NA,4.28,NA,1.05,"ok","October","4","2","AM",4,"4_AM","October"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","A",NA,0.161,NA,NA,NA,2.47,35.38,NA,0.78,NA,9.21,"ok","November","4","2","AM",4,"4_AM","November"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","B",NA,0,NA,NA,NA,11.45,33.19,NA,1.6,NA,22.17,"ok","November","4","2","AM",4,"4_AM","November"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","C",NA,0.701,NA,NA,NA,18.81,35.81,NA,1.39,NA,19.75,"ok","November","4","2","AM",4,"4_AM","November"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","A",NA,0,NA,NA,NA,0,0,NA,0,NA,0.04,"ok","December","4","2","AM",4,"4_AM","December"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","B",NA,0,NA,NA,NA,0.26,0,NA,0,NA,0.826,"ok","December","4","2","AM",4,"4_AM","December"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","C",NA,0,NA,NA,NA,0.224,0,NA,0,NA,0.997,"ok","December","4","2","AM",4,"4_AM","December"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","A",NA,0,NA,NA,NA,0,0,NA,0,NA,0.043,"ok","January","4","2","AM",4,"4_AM","January"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","B",NA,0,NA,NA,NA,0,0,NA,0,NA,0.053,"ok","January","4","2","AM",4,"4_AM","January"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","C",NA,0,NA,NA,NA,0,0,NA,0,NA,0.223,"ok","January","4","2","AM",4,"4_AM","January"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","A",NA,0,NA,NA,NA,0,0,NA,0,NA,0.05,"ok","February","4","2","AM",4,"4_AM","February"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","B",NA,0,NA,NA,NA,0,0,NA,0,NA,NA,"ok","February","4","2","AM",4,"4_AM","February"
2,44,"44.A4",4,"AMF","Ae|Fr|Pr|So","C",NA,0,NA,NA,NA,0,0,NA,0,NA,NA,"ok","February","4","2","AM",4,"4_AM","February"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","A",NA,NA,0.021,1.09,NA,NA,NA,0.29,NA,0,0,"ok","March","4","2","EM",4,"4_EM","March"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","B",NA,NA,0,0.95,NA,NA,NA,0,NA,0,0,"ok","March","4","2","EM",4,"4_EM","March"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","C",NA,NA,0.018,1.06,NA,NA,NA,0,NA,0,0,"ok","March","4","2","EM",4,"4_EM","March"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","A",NA,NA,0.037,0,NA,NA,NA,0.228,NA,0,0,"ok","April","4","2","EM",4,"4_EM","April"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","B",NA,NA,0.294,0,NA,NA,NA,0,NA,0,0,"ok","April","4","2","EM",4,"4_EM","April"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","C",NA,NA,0.017,0.143,NA,NA,NA,0,NA,0,0,"ok","April","4","2","EM",4,"4_EM","April"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","A",NA,NA,0.468,0.132,NA,NA,NA,0,NA,0.074,0.226,"ok","May","4","2","EM",4,"4_EM","May"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","B",NA,NA,0.17,0.12,NA,NA,NA,0.055,NA,0,0.177,"ok","May","4","2","EM",4,"4_EM","May"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","C",NA,NA,0.213,0.147,NA,NA,NA,0,NA,0.011,0,"ok","May","4","2","EM",4,"4_EM","May"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","A",NA,NA,0.859,0.132,NA,NA,NA,0,NA,0.015,0.134,"ok","June","4","2","EM",4,"4_EM","June"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","B",NA,NA,0.52,0.491,NA,NA,NA,0,NA,0,0,"ok","June","4","2","EM",4,"4_EM","June"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","C",NA,NA,0.437,0.169,NA,NA,NA,0,NA,0.015,0.039,"ok","June","4","2","EM",4,"4_EM","June"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","A",NA,NA,14.71,2.052,NA,NA,NA,0.084,NA,2.568,NA,"ok","July","4","2","EM",4,"4_EM","July"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","B",NA,NA,8.284,2.364,NA,NA,NA,0,NA,0.225,NA,"ok","July","4","2","EM",4,"4_EM","July"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","C",NA,NA,19.37,1.862,NA,NA,NA,0,NA,0.672,1.055,"ok","July","4","2","EM",4,"4_EM","July"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","A",NA,NA,8.361,0.554,NA,NA,NA,0,NA,1.951,4.335,"ok","August","4","2","EM",4,"4_EM","August"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","B",NA,NA,5.264,1.41,NA,NA,NA,0,NA,1.28,0.34,"ok","August","4","2","EM",4,"4_EM","August"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","C",NA,NA,5.998,0.936,NA,NA,NA,0,NA,0.849,2.267,"ok","August","4","2","EM",4,"4_EM","August"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","A",NA,NA,9.57,0.3,NA,NA,NA,0,NA,2.48,0.11,"ok","September","4","2","EM",4,"4_EM","September"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","B",NA,NA,5.81,0.54,NA,NA,NA,0.07,NA,1.3,0.59,"ok","September","4","2","EM",4,"4_EM","September"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","C",NA,NA,5.98,1.01,NA,NA,NA,0,NA,4.49,0.14,"ok","September","4","2","EM",4,"4_EM","September"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","A",NA,NA,21.35,2.2,NA,NA,NA,0.58,NA,17.72,0.54,"ok","October","4","2","EM",4,"4_EM","October"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","B",NA,NA,25.26,1.88,NA,NA,NA,0.24,NA,20.99,0.36,"ok","October","4","2","EM",4,"4_EM","October"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","C",NA,NA,17.34,3,NA,NA,NA,0.51,NA,12.54,1.46,"ok","October","4","2","EM",4,"4_EM","October"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","A",NA,NA,64.23,16.81,NA,NA,NA,0.78,NA,35.74,1.5,"ok","November","4","2","EM",4,"4_EM","November"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","B",NA,NA,68.75,11.62,NA,NA,NA,0.32,NA,14.52,3.46,"ok","November","4","2","EM",4,"4_EM","November"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","C",NA,NA,44.64,11.3,NA,NA,NA,1.16,NA,10.33,14.98,"ok","November","4","2","EM",4,"4_EM","November"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","A",NA,NA,0.749,0.113,NA,NA,NA,0,NA,0.026,1.977,"ok","December","4","2","EM",4,"4_EM","December"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","B",NA,NA,2.227,0.164,NA,NA,NA,0,NA,0,1.585,"ok","December","4","2","EM",4,"4_EM","December"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","C",NA,NA,1.039,0,NA,NA,NA,0,NA,0,0,"ok","December","4","2","EM",4,"4_EM","December"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","A",NA,NA,0,0,NA,NA,NA,0,NA,0,0,"ok","January","4","2","EM",4,"4_EM","January"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","B",NA,NA,0,0.107,NA,NA,NA,0.022,NA,0,0,"ok","January","4","2","EM",4,"4_EM","January"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","C",NA,NA,0,0,NA,NA,NA,0,NA,0,0,"ok","January","4","2","EM",4,"4_EM","January"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","A",NA,NA,0.12,0.622,NA,NA,NA,0.124,NA,0,NA,"ok","February","4","2","EM",4,"4_EM","February"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","B",NA,NA,0.076,0.084,NA,NA,NA,0.011,NA,0,NA,"ok","February","4","2","EM",4,"4_EM","February"
2,45,"45.E4",4,"EMF","Be|Ca|Qu|Ti","C",NA,NA,0,0.07,NA,NA,NA,0,NA,0,NA,"ok","February","4","2","EM",4,"4_EM","February"
2,46,"46.A1",1,"AMF","Ac","A",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok","March","1","2","AM",1,"1_AM","March"
2,46,"46.A1",1,"AMF","Ac","B",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.552,"ok","March","1","2","AM",1,"1_AM","March"
2,46,"46.A1",1,"AMF","Ac","C",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072,"ok","March","1","2","AM",1,"1_AM","March"
2,46,"46.A1",1,"AMF","Ac","A",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.218,"ok","April","1","2","AM",1,"1_AM","April"
2,46,"46.A1",1,"AMF","Ac","B",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok","April","1","2","AM",1,"1_AM","April"
2,46,"46.A1",1,"AMF","Ac","C",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,"ok","April","1","2","AM",1,"1_AM","April"
2,46,"46.A1",1,"AMF","Ac","A",0.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok","May","1","2","AM",1,"1_AM","May"
2,46,"46.A1",1,"AMF","Ac","B",0.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok","May","1","2","AM",1,"1_AM","May"
2,46,"46.A1",1,"AMF","Ac","C",0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok","May","1","2","AM",1,"1_AM","May"
2,46,"46.A1",1,"AMF","Ac","A",3.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok","June","1","2","AM",1,"1_AM","June"
2,46,"46.A1",1,"AMF","Ac","B",0.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok","June","1","2","AM",1,"1_AM","June"
2,46,"46.A1",1,"AMF","Ac","C",0.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok","June","1","2","AM",1,"1_AM","June"
2,46,"46.A1",1,"AMF","Ac","A",10.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ok","July","1","2","AM",1,"1_AM","July"
2,46,"46.A1",1,"AMF","Ac","B",12.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ok","July","1","2","AM",1,"1_AM","July"
2,46,"46.A1",1,"AMF","Ac","C",4.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ok","July","1","2","AM",1,"1_AM","July"
2,46,"46.A1",1,"AMF","Ac","A",7.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.976,"ok","August","1","2","AM",1,"1_AM","August"
2,46,"46.A1",1,"AMF","Ac","B",7.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.313,"ok","August","1","2","AM",1,"1_AM","August"
2,46,"46.A1",1,"AMF","Ac","C",5.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.379,"ok","August","1","2","AM",1,"1_AM","August"
2,46,"46.A1",1,"AMF","Ac","A",8.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ok","September","1","2","AM",1,"1_AM","September"
2,46,"46.A1",1,"AMF","Ac","B",12.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ok","September","1","2","AM",1,"1_AM","September"
2,46,"46.A1",1,"AMF","Ac","C",10.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ok","September","1","2","AM",1,"1_AM","September"
2,46,"46.A1",1,"AMF","Ac","A",63.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ok","October","1","2","AM",1,"1_AM","October"
2,46,"46.A1",1,"AMF","Ac","B",95.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ok","October","1","2","AM",1,"1_AM","October"
2,46,"46.A1",1,"AMF","Ac","C",69.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,"ok","October","1","2","AM",1,"1_AM","October"
2,46,"46.A1",1,"AMF","Ac","A",33.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14,"ok","November","1","2","AM",1,"1_AM","November"
2,46,"46.A1",1,"AMF","Ac","B",6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,"ok","November","1","2","AM",1,"1_AM","November"
2,46,"46.A1",1,"AMF","Ac","C",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,"broken","November","1","2","AM",1,"1_AM","November"
2,46,"46.A1",1,"AMF","Ac","A",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ok","December","1","2","AM",1,"1_AM","December"
